bbm,guid,status,breakdown
F000403,DEE3D77C-C949-284E-86F3-0200CBB2E788,present,
F000404,B852E6C7-EB17-B54D-8EC2-CAB670C146FA,present,
F000405,5544B69C-BF77-1A41-9AF5-FBBDF65A8C5F,present,
F000406,19D5CD12-08D0-E241-A6B0-AC8C8722A490,present,
F000407,7CF67F1B-AB21-0D4F-ADDB-9A8772847A20,present,
F000408,41793794-E3D9-B149-AFF6-25D0F07707E7,present,
F000409,7C340BE1-C656-8146-B7F3-283BE84F632A,present,
F000410,993FEDA5-FA52-3B46-925B-7718FD7C5C8C,present,
F000411,895AC2EC-8C1A-9B44-8395-A8270E073659,present,
F000412,5461DB66-1B43-0447-8BA4-679F52A57DCA,present,
F000413,721904B2-805F-324A-B7D8-EF6B76149283,present,
F000414,17BE2EC4-123B-2840-AEF7-EF8A6F50BD5B,present,
F000415,C9E6FB93-7339-9246-B44D-7FEEFC06364A,present,
F000416,EF5113A7-0E91-4B41-9C53-8E913B353BD4,present,
F000417,4860B0B7-AD8F-4446-A32B-73DD41B6E347,present,
F000418,9922E701-1C19-A542-A779-B7F2B7B39091,present,
F000419,E8499BD1-821E-D449-B54E-1AA3F781895E,present,
F000420,DD07A562-5936-E541-8D45-FB08256221BB,present,
F000421,C258FA6D-5363-5D45-993F-D082DDC1C553,present,
F000422,E9737072-9655-7C41-8878-F738B37A46DC,present,
F000423,0247FF63-5367-9B43-B588-5864AD410B7D,present,
F000424,4E0F18CA-3382-C044-9E44-ED07902B52AE,present,
F000425,D1857605-E778-2D43-BF22-217A8EE8EADC,present,
F000426,75B55C65-CA89-AE4F-BAC6-8A83680CEDAC,present,
F000427,45C07AA8-5C90-1344-8802-ABB1DC27EE68,present,
F000428,F73F4A68-6DFD-D042-AE15-93473975803E,present,
F000429,3FDCDC27-6184-1145-A69F-2544E56259C0,present,
F000430,1126A037-2D6D-B944-AC71-C0DF0F0B00A7,present,
F000431,565C176A-26DD-D84A-9469-66E653CBAF80,present,
F000432,CA605EE5-8844-AC4A-A012-A48FAFBE2890,present,
F000433,1422D528-BE95-3F46-A1BD-EEC0F3C0F44D,present,
F000434,1ED0855B-73B6-9F4C-80E1-805C37436FAC,present,
F000435,11AE91C4-0F8B-F944-AC97-8D7926DD5752,present,
F000436,13F90115-059B-8549-973F-D16DE4F22D81,present,
F000437,4D288C2D-1B52-6542-AEC0-51DFA7FD873E,present,
F000438,93E85585-3E96-4644-99AD-81565AB6BE46,present,
F000439,E852DBF6-6261-D84F-9AFE-E613A3B4BB7B,present,
F000440,AE0E4BA1-6055-5D4A-A415-B346A9CAAA7C,present,
F000441,4A4A79B2-3D1F-5141-A366-3132982523AC,present,
F000442,0B349D85-C6F8-2A4C-A03A-635257BF9E7E,present,
F000443,AA328BE3-BF7A-0B41-AD5C-FFE39D7DCB4D,present,
F000444,794E4216-DA5E-2042-99A4-8DE9D8321225,present,
F000445,2A545338-C1E8-6442-A0A1-6B68B953589F,present,
F000446,0BB8DC95-9449-D74B-9BA1-C1E8D370429E,present,
F000447,5C528B7B-2B94-B64B-B350-FF2715093F15,present,
F000448,7A47ECE7-86EC-584A-B137-D9C3886CA10F,present,
F000449,391CB5F4-77A7-8E40-B7BA-87693803BF2C,present,
F000450,FCC435C9-0607-3D4C-B82F-913DF35CEA2A,present,
F000451,070205ED-3B93-A741-9594-D0AF82D09E4A,present,
F000452,07877B28-D4EA-9443-A998-231B7A39BDF9,present,
F000453,DF25C2FD-AF6C-364F-B5C7-A7492F3DEE51,present,
F000454,DC289E39-89BC-5648-B470-5ACE9DF01344,present,
F000455,1371DD3F-A81A-6D49-A322-D0D9B099906D,present,
F000456,9F8E2555-0AED-844C-AAFB-DBB4E4940412,present,
F000457,050D9FD3-B7DF-2D4D-9EED-323FFE238885,present,
F000458,D1C825D1-8070-DA48-AE19-18E665097B99,present,
F000459,CAE05C66-7F2F-EB48-B6E9-442A96B40351,present,
F000460,6913C9F2-4BC3-1544-B506-8A5FE8A2F6D3,present,
F000461,A40B7DAC-25A5-B34E-BFC4-B57E9C4EC972,present,
F000462,92B62CFE-1CC0-174B-9ADD-1A98C2D8CCFD,present,
F000463,8D6D1F56-33EE-D04A-A281-1F7E2AF4BAF6,present,
F000464,A5B172BA-B445-9647-A9C6-F1F2DC6C30CD,present,
F000465,12DB0178-5CBB-694C-9A0E-3EC1037D2CCF,present,
F000466,D6758A6C-CEB6-A24A-8A90-DA33E88D90B2,present,
F000467,659E5313-5424-0E42-A672-8DAA78514FBB,present,
F000468,AA02EDC8-477F-E944-A0DF-FC844F72D578,present,
F000469,C48BEBB2-79B3-B246-B8C3-AB2691175090,present,
F000470,422E8BC7-864C-F64C-9576-30D7D55DA54B,present,
F000471,7E9EFCFA-CA8C-F346-9846-0F2D7D33E49F,present,
F000472,18499D63-4BB4-7B46-A0F6-180FDA9266A3,present,
F000473,03775139-1D90-1446-B7B7-DD55CF914ECB,present,
F000474,6C578C89-117E-8F40-834A-C3A4107E7C24,present,
F000475,07335338-3C38-894E-863C-F4796E2465D3,present,
F000476,C49B89F9-46E4-D04F-8CAF-96F68A3EB4F7,present,
F000477,008BDE19-E77D-C44D-A471-2D9A6A022F16,present,
F000478,8D091E50-5008-1348-A7D3-36E65727151C,present,
F000479,CB32996E-8182-C941-8244-99351AAF9370,present,
F000480,CC77B5FC-4F20-CE41-B2C5-23A7CCD447D7,present,
F000481,373E327F-44B7-6A4B-BFE2-C10B51ED6BE6,present,
F000482,BF8233AB-8D4B-C74A-BAE5-EAE49AA070BA,present,
F000483,2DBF7B37-8847-2C4B-88FB-9A736D5198B6,present,
F000484,3CD43DEF-A26A-0149-9F37-EE83BD9F5FF7,present,
F000485,AB722B40-B135-E041-B58D-30D7557F8669,present,
F000486,B2EDD7E3-3414-2447-A5F3-F4D188B56E9B,present,
F000487,6D53791B-3996-E44D-A2EC-7A509FB2FFA4,present,
F000489,244ECEA9-3CEF-6341-9573-795E0BE726F6,present,
F000490,2E341BC0-420F-4742-AE8A-940EBC6E7D29,present,
F000491,E2A64513-D9AC-254A-9F65-2E4952447983,present,
F000492,90835D3D-0CC6-9542-BDC0-A8604AFE5F8E,present,
F000493,868B914D-55D9-DF44-9FF4-A7A2D167C44C,present,
F000494,25EAE50E-5335-A547-BE87-D8179D5DADA9,present,
F000495,D0F724A2-16BF-694A-9868-B583274FC971,present,
F000496,85A15024-F59F-A44B-A369-847D7EB8544E,present,
F000497,078B0A35-7F22-D74E-BA22-4D4261267BDF,present,
F000498,B48B3497-3B96-1B4C-9D16-EB0AAE7A4D56,present,
F000505,20789E89-A1A1-FC44-ACF0-B5D314DD7AEB,present,
F000508,8737D6A4-87FF-5546-86CA-A0FBD35E7BAD,present,
F000509,0634CD57-9074-AC47-A0A2-A4F3DEE12AEF,present,
F000510,90F9B44F-6CBD-164C-8FCD-37186FB9ADE4,present,
F000511,EAE0B378-A27C-9D48-B894-21DBDD7ECFAC,present,
F000512,75572EB4-2389-CE4B-8A80-B4D9B66FF775,present,
F000513,AE44F9EC-2FB4-4142-A7B2-4D003A345807,present,
F000514,14C50328-1AC6-5D42-9C66-29836974B1E2,present,
F000515,28942395-BBB1-A74C-8EFD-D710BC69254A,present,
F000516,E7E36C90-7F77-E646-BFC9-95CE1F8D1D7B,present,
F000517,19FB98AE-F89E-244E-8874-44B1BA0FA2E6,present,
F000518,CE62C308-8B0D-FE4C-A144-5D23D0C16E57,present,
F000519,165077B8-74B2-8543-9103-CAB38099CE2E,present,
F000520,2169D732-84C7-A64B-B924-0E48E8E2E7FE,present,
F000521,86EF7962-E4A3-2C4C-81C5-8FE1A2D1D5B4,present,
F000522,306345F9-2F8B-654D-A32A-0A32B2EC378E,present,
F000523,FE4B2E8A-7F1D-1A4D-A672-560318F50905,present,
F000524,21BDD2D8-C6DB-8E44-8E03-06305780498C,present,
F000525,9400C657-6BCF-9A44-B815-4ED86BBE1F10,present,
F000526,D41AA076-38A9-314C-AEB0-FC2ED76B329A,present,
F000527,606FB991-9409-8243-A884-C1C9A672B1BE,present,
F000528,97A8152F-D93D-1E47-9AE2-F20B93144418,present,
F000529,20255B12-921A-EF4C-84A2-658961285466,present,
F000530,B7A5DDF7-08C9-DC42-980A-32F1D496DFEE,present,
F000531,E6E79325-CC9B-444B-85CB-877937CF45C5,present,
F000532,EC145402-9C16-1D46-AD6C-2987B4AF6801,present,
F000533,296D8C84-9DB5-1A44-9C65-4E9365EB0C53,present,
F000534,C7DF935D-EE7C-0D4E-A3E2-BD7AEC1D4DAC,present,
F000535,A2D62051-32EE-0C49-995C-61847BFEEE0A,present,
F000536,3A55BF43-6CE0-0440-A7B3-9039D443BB30,present,
F000537,5401C5B8-16D6-0B4C-8906-F9ABA940CCC7,present,
F000538,71807E55-7B4E-B940-9131-2E59991D7068,present,
F000539,3B93A46D-E217-B740-8F26-EEB46B5A5E9D,present,
F000540,534F482B-36A1-CF45-8777-892E463EB987,present,
F000541,C3C85554-44D4-7147-9F4D-41EAD926F86A,present,
F000542,42FB27F5-B23D-264F-A49F-83E50D039D05,present,
F000543,804FABA9-A760-AB44-A38F-0A48F05573FB,present,
F000544,ED570626-D786-6D43-BCC1-BF198B4CC5E4,present,
F000545,00F437FB-2B54-D449-A6D0-472A6CA6BD71,present,
F000546,27C10484-8836-0041-A456-737FB9B75ABB,present,
F000547,E65957EF-095B-064A-96FD-DA3B477B1800,present,
F000548,00B140AB-7DD4-9643-A701-26F7D60032AA,present,
F000549,3FF44FE2-4490-3644-A5B9-04108AD8D580,present,
F000550,192D477C-89C6-F444-90CC-ACFE7734E8A4,present,
F000551,911DD5A8-8661-7244-A1B9-4A173A36D991,present,
F000552,CC3D95A9-2E32-9349-8777-A234C9742A40,present,
F000553,F937B843-0B3B-C64C-B3B0-58E9FB316FD1,present,
F000555,A9239BB1-DA2B-034B-B455-E1DBF49D2B81,present,
F000556,9E63E889-C465-1243-B9F1-D551E68EF064,present,
F000557,9EF82391-B2CE-A34E-A5F4-60B2DF5B5689,present,
F000558,3CBBDA21-987C-D948-BD20-71E1FFD423CF,present,
F000559,B43C564F-1A12-DD47-B0EC-367493A874AB,present,
F000560,4FE5CF46-11AD-6849-8EE4-5248D1D8B1C8,present,
F000561,BA55E99B-5A04-864C-9659-9BD66F54EBCF,present,
F000562,4CAEFE44-5175-994F-8BC4-2EE9C66F984F,present,
F000563,1F789F2E-D19D-7F41-8BC7-D2F529C74E12,present,
F000564,E41A75D0-5CD6-2F47-820B-BE44BC530E53,present,
F000565,A13D4768-1ACB-ED48-BC07-B5848068A39D,present,
F000566,E5EB2798-84A1-C74A-914E-AC995CE93ED2,present,
F000567,67048A8B-DF56-BB48-BDF6-5082FA9ED1B3,present,
F000570,5E049606-D804-BD4C-BFBF-38029A51DE19,present,
F000571,2A957EE8-EE79-E44B-BF04-25A0B2C3E294,present,
F000572,1CFC11CB-905A-2F44-99F1-E6F6697E8593,present,
F000573,647CD734-7B1D-F348-9DE9-2A8C31807D41,present,
F000574,417F4AEB-4801-DA44-B79C-0468D7D32BCE,present,
F000575,BA17DBBF-294D-0844-9D11-BAB722949207,present,
F000576,38D113F7-B2FE-EB4B-86F4-A528F760544F,present,
F000577,7F727777-1A2D-A542-99D5-C76B6C2F7ABE,present,
F000578,EFA448D6-24F5-BB41-B6A5-22F3C60BF5D8,present,
F000579,B555EE6D-46E2-014D-992D-BD645AA02264,present,
F000580,3B1CEC6C-7F6D-5546-9BE9-2AB63B01CC97,present,
F000581,7E3E8BB0-6BF9-BE41-B784-1811F7DD31E8,present,
F000582,CEF39EBD-843C-D346-A735-8AEF8DC58FA3,present,
F000583,B5D66EC6-D537-8B41-BF87-034EF7A76049,present,
F000584,C430A930-C807-3B47-9E8D-3224BC154245,present,
F000585,BACC860D-39EA-3941-80CC-C900F2364950,present,
F000586,9E9B7368-9056-8C4E-93CB-E8CC4CC3413A,present,
F000587,BC278365-40F5-5340-97B0-A4C7826E7D6B,present,
F000588,F9C4B3CD-082F-934C-8559-7D9A7BB6FF3C,present,
F000589,28F09371-A423-DC4C-A2C2-BDCE8F3F055E,present,
F000590,2C1238C6-5AA8-8840-8F90-BE25F3B3717E,present,
F000591,92425551-E56B-9640-A306-1BAC6B041190,present,
F000592,0696AD80-B162-7C42-A51D-B9E989208537,present,
F000593,50DEDB16-3BBC-B841-89CE-82A5C0C817CD,present,
F000594,AB982948-8689-C248-9ADF-13B13FA6B6EF,present,
F000595,2F4BBDF6-DA74-204E-A97E-13540233672B,present,
F000596,41F98E53-DD58-CF43-8F35-39B52F5B22AE,present,
F000597,4F29E712-7A55-F448-A3D3-622EF371808C,present,
F000598,AD40AF92-7A25-C547-B23D-EEBBDCE4C787,present,
F000599,B7E1CAB9-FFCE-2146-B79D-F28DFBE94AE7,present,
F000600,3D7F1C98-D39C-EE47-A6BE-49F87832F0D0,present,
F000601,D0F04521-2F5D-BE42-8DC1-367A2C4CC359,present,
F000602,FCD27897-461C-7B41-98D8-115CCBABADE6,present,
F000603,C545F93E-1F7D-D64B-A797-D2E436776938,present,
F000604,826FEB1A-EFC2-EF43-BB02-C5E1D628E295,present,
F000605,D90538B9-33BA-0242-AF11-D850EC65B816,present,
F000606,4E32D004-3EEA-D34E-BB91-12E4E799A68A,present,
F000607,5EBDA5F6-19B3-C545-92DB-BE7CC2F36927,present,
F000608,6AD314E7-7B8E-2E41-B6EB-D8D5F534A25A,present,
F000609,15234CAD-C8DD-2F4F-8A64-751A84D76FF3,present,
F000610,6273B27D-53B1-E44B-BA34-22AB01EFA9FA,present,
F000611,49820E51-0AB5-6248-B3EC-0E1C4AEF51D3,present,
F000612,3995538F-55E8-3247-9D07-8133FD1F27A2,present,
F000613,81F8FF56-4DED-534C-8061-63082ECFECBA,present,
F000614,DD2061D3-1EA1-9849-9599-7FB251317F6A,present,
F000615,DF4D341E-6B37-5A45-BC38-338BEC825858,present,
F000616,4D33C5E8-5FF5-7946-9816-EBC48CFF2358,present,
F000617,891D84F2-71F9-D248-8F87-4FF4AF652A93,present,
F000618,E64DF7E1-CFCF-B94A-80A3-5B359FD6FDFC,present,
F000619,32820019-1D91-434C-BE7C-95E865D4B4F8,present,
F000620,04E49AE1-E598-5943-8729-14E530B20372,present,
F000621,512C0C64-5B2B-0E4B-910F-7D422DDB6CA8,present,
F000622,78C521F6-D027-F54B-A347-3B579119EEC9,present,
F000623,8703748F-1376-FB4C-904E-78BDCBC6E2D4,present,
F000624,4AF3F134-BC22-F340-8D85-93EF6EC17848,present,
F000625,2B35F2EA-64CF-8340-A1D2-9783390DEBAE,present,
F000626,3E9A2605-B0C4-FE41-A39F-477BAE3DF140,present,
F000627,51A59B96-5763-704D-B0E8-ABA78B897036,present,
F000628,6EFF217F-9A57-8840-BFF8-B1151A98C503,present,
F000629,37CE1A91-38EC-454A-9465-EE8C4D4E7415,present,
F000630,8D58DC2D-7D42-2345-88E9-4E21225C175C,present,
F000631,42CBDEAF-F8A9-A14C-B438-68C8851374F5,present,
F000632,A5A2673C-9DDE-0841-9581-C9836E731A87,present,
F000633,8F8AF890-1C2D-3B41-BC91-62201BB65B72,present,
F000634,C7BBC63F-14BF-F845-8313-287CB931E2E4,present,
F000635,7C3C6459-DF91-2643-B64A-9C9D51E70560,present,
F000636,C6D4D448-73B1-DC4B-8284-B0E81DBA4219,present,
F000637,C51364AD-DE7B-0447-9B1A-98D8242897E9,present,
F000638,8D83AF65-8954-754E-A705-A825571BABF0,present,
F000639,91590CE7-0E8D-B047-A53E-21A139AA933B,present,
F000640,FF6A3C69-2D8D-C243-9BED-55D4396FBF24,present,
F000641,025AC722-4B76-A443-B5E8-1C3E45F50100,present,
F000642,F59D911B-FBA4-0045-A502-A910C4A67118,present,
F000643,A017D876-E666-7F4D-950C-E85CD19176EC,present,
F000644,2E78F9E2-C606-FD4D-8078-918DA350FF85,present,
F000645,50A74F16-701A-164C-A5A2-B1812D02BA14,present,
F000646,43049C31-2110-8E45-9E98-C58AC049BD39,present,
F000647,DFE874A3-37CD-1F45-B056-C96BD227DB2E,present,
F000648,2BB30396-FF26-0B41-A503-4472487C5CA6,present,
F000649,752A002A-E872-6E4A-B454-E9D241D3615E,present,
F000650,A82628D0-8C09-5940-9383-6DC7D4E36218,present,
F000651,ECFC19D4-4E87-9341-B2E5-097193084D79,present,
F000652,9E7868EB-1EF1-5B4F-AA90-61005AFE516B,present,
F000653,576BB617-BACD-5745-A9F3-08AEE496456C,present,
F000654,91BAC5A1-5B38-BE46-9F4B-2DE8994434B0,present,
F000656,E7C89ADC-B141-D646-A3D0-046EB6DC4275,present,
F000657,CC931EFD-1154-C940-81EB-A19052FAEF17,present,
F000658,DCC14580-3BF6-0F4F-8651-D478469E75B4,present,
F000659,FD5A9914-4A5F-5D48-B496-272DB64E3B90,present,
F000660,FBDDBF7D-5F79-0A4C-BEDB-1001CB30490E,present,
F000661,6A5C7B07-F518-1645-A2DD-C5202C94747C,present,
F000662,FAA54A8E-79DE-7345-9AA3-74E71ADD2D62,present,
F000663,6B307774-7C7C-9D42-B472-C9F96CD5546A,present,
F000664,879530E0-7E6F-EA45-BA22-67737105C582,present,
F000665,13764544-E360-0E4C-BFD9-B380BCDD1F3A,present,
F000666,C968201F-EBB0-B140-8EE0-AE6FA470330C,present,
F000667,9CDB637A-0C94-1F4F-B82E-3A67D6F8972B,present,
F000668,68E75EF4-B25E-E84D-9A27-F2C29FC97E3C,present,
F000669,100BA81E-9249-7F44-A233-AE024ACCC4F9,present,
F000670,6460B368-FD8E-EC4E-A6A8-76A5D7AF7E0E,present,
F000671,6D3E7BB9-4ACF-A54D-823B-E3BCB1CA7B4D,present,
F000672,A5F95C0E-DE59-E340-B96D-1ED78E90490B,present,
F000673,576258AF-3897-C148-A220-68A8AEC575B2,present,
F000674,8C0C3370-D496-9947-B714-38AD25255353,present,
F000675,06C77E67-DDB1-8E40-9C9E-D433083E7ED7,present,
F000676,8FBFA464-BC3C-4145-996E-5FB1B419ABC6,present,
F000677,AE94C816-35FF-B945-9C0B-BD8A8DF0EA2D,harvest_gap,03
F000679,76103A79-3FB2-7343-BDB7-D1290E382A38,present,
F000680,88D4C7C0-F08A-B749-AED3-A69CF4F73117,present,
F000681,BFD140B5-5D17-BE4C-8921-23B3F3943971,present,
F000682,7DD7455D-3E84-8543-AD22-99DC2148EBFF,present,
F000683,8EB503C9-A5AB-C841-80B7-CF9748F69BF6,present,
F000684,3BE10196-2BD6-014F-9692-D98D33EE7233,present,
F000685,C3BD03E3-FFA2-3A4D-8074-8BE67C8B6C01,present,
F000686,5EA9A5C3-FB18-E448-AC27-1828C81CA79A,present,
F000687,268F43FF-E29B-F64C-8844-EA70F469D913,present,
F000688,5F741C81-E698-C044-96EC-C4E8410981B2,present,
F000693,91651801-313F-D545-ACD6-DA514C00FEA8,present,
F000694,153D8321-2F6A-4D4C-AB36-B7C487C08EB0,present,
F000695,1167F38E-D712-A646-9599-A5770F4F2440,present,
F000696,EC866339-997C-1A4A-8FF3-9F099EEACE78,present,
F000697,AA2059A5-0C1B-9447-87C2-B71029C9B422,present,
F000698,42D15F74-34B6-0E48-B2E6-A2E1E55C9CF3,present,
F000699,5100FB1F-5B0C-7943-AEB8-16DDFBD58D2A,present,
F000700,7232A7B7-3C8C-A94B-B8EC-78F9D3382F04,present,
F000701,797AA426-CA1B-8941-B6AD-664906D6D01E,present,
F000702,F4EC5029-FE8F-2F49-8728-CF77C9529237,present,
F000703,6081D1E4-B2A6-DC4C-81B3-03240801882B,present,
F000704,EA22AFD8-BEDF-6746-AB51-782219879E3E,present,
F000705,C12F3FA0-B555-2E4B-8236-E582DCA4580A,present,
F000706,FD772F4B-F008-AB45-A5C7-502CE49A7A0B,present,
F000707,43E294B6-144B-9146-AD23-09CD1FB373B0,present,
F000708,DE5A543C-2F45-9148-A073-FB6628DC51F8,present,
F000709,622FE4C6-5A40-A241-9CE1-F6BE241F26E9,present,
F000710,84D7A83E-0F08-D44B-8870-FEF5DB1D615B,present,
F000711,21C858F2-0523-364B-BDD6-671E22CAA891,present,
F000712,F7D7D560-E53D-8649-8F59-9424EEB5A4B8,present,
F000713,9163162E-8F17-4147-98F0-235E34FD6B33,present,
F000714,454429D0-3948-7441-B59A-AAA525A50E15,present,
F000715,0E925457-23BC-E940-B997-A303C85FC30D,present,
F000716,90A21EE0-85B0-224C-B519-EF556B19F542,present,
F000717,905BBC1A-B025-8346-B575-873F7852B0B6,present,
F000718,E18E3E75-2031-1945-82AD-1710EF7D2403,present,
F000719,0EBE7E71-A610-1041-A222-B7026BD420AF,present,
F000720,2441265D-3036-2E4B-A489-DCBC9E37452D,present,
F000721,7DFA2AC9-276A-9C4C-8029-BBCF0F9C59A4,present,
F000722,A2C23A68-8CC1-4342-98B2-B691DC4172AA,present,
F000723,84B7B715-3536-C246-AA33-8FD413B83B2E,present,
F000724,9FDD1555-6CB7-934D-9A21-49E344C25C4D,present,
F000725,436985B7-43AF-DB41-818B-4718F6D303EE,present,
F000726,C813A039-B022-2B48-99D1-CB97E0D69DF2,present,
F000728,E1F69246-50C5-EF4C-BCB5-635F581CB9A7,present,
F000729,7ECFDC29-911C-CA49-8122-E00D832071C6,present,
F000730,F0ABFB1E-A337-B447-8E67-B42D1E686E1F,present,
F000731,8039DB7A-88C8-8D46-AAE5-5046D32DDC94,present,
F000732,AA655A87-7F7E-694F-AFDF-668CC9897724,present,
F000733,42588598-9FD9-2A45-8363-DE6B3FEBEB47,present,
F000734,C14B1821-2BBF-1144-83E6-7E9B81171922,present,
F000735,0A853B85-5BC1-F045-8922-AE6C3981B0F6,present,
F000736,692A56EB-B306-BA4C-881A-98A600EF157B,present,
F000737,9ABD10AE-446B-C743-AE17-ADB192E2FCF8,present,
F000738,CD94D860-4E23-484E-B05E-DFD2E66D2C6C,present,
F000739,5C9A3386-D32D-AB49-AE0E-1D4955E82F66,present,
F000740,0AED4D7C-59B1-B842-9827-2547B64461D4,present,
F000741,39A55F96-4DCD-6743-95F7-86CAA8D20D99,present,
F000742,C668F0BC-6C54-E445-97A4-9B1BA681D242,present,
F000743,8F5537B4-784A-3449-92D4-ED4FCE8D42A5,present,
F000744,34597A55-FC24-DA4B-ADBD-6D4AE2D1F8D2,present,
F000745,216CFE04-4A0F-A746-8A49-D941434C789B,present,
F000746,3C7A5372-74BE-2348-A3BE-900E544E6180,present,
F000747,AEF27726-C58A-8244-A7E0-AB8D5CE04E0E,present,
F000748,901F2E56-8167-DD49-B609-494424F492D1,present,
F000749,7F25081E-738F-E646-B7AC-29900DD6A74A,present,
F000750,990F3679-B783-304C-81AA-920C2D4F87C0,present,
F000751,B871CE9F-F63E-404E-A5CE-871A55F34483,present,
F000752,7358270A-7E08-ED42-9DC4-4EA45849376C,present,
F000753,B9A301AF-F7F9-A840-8D18-3301856CC308,present,
F000754,DB694D2C-1BB6-984D-B0DC-3BB69F3F5A40,present,
F000755,627F5ED5-A613-BB41-A407-F3F6E3AAE05B,present,
F000756,3E409146-46AB-1E4B-939E-B160DB1D29A6,present,
F000757,B541F74E-CE2C-074B-AD18-4DCCC7DA7572,present,
F000758,233E21F5-1C99-A44D-B7CF-DF417BAC9392,present,
F000759,AAFD8A0A-21FB-7642-8E70-7A58FD14BD89,present,
F000760,9409FE39-4CD8-9443-8BA0-5F5F47F534A2,present,
F000761,B653A67A-E136-524E-A2BD-BCFEE42A93FE,present,
F000762,AE6DB724-833C-5342-A094-11A0519BE220,present,
F000763,F3E338F6-115B-4C4B-B23A-C72D34D57DB5,present,
F000764,C8BE9E33-5795-8E4A-BA0A-341FF4A455C6,present,
F000765,3D7C8C2B-8E99-1F4D-B860-CA440B4A6B51,present,
F000766,69F721B4-E247-5140-B727-90E7B124A4B0,present,
F000767,CFF9137E-C0BE-3B43-BFEB-E46F498EDA1A,present,
F000768,2C698E39-B73A-E14D-AAD1-2964EB8D3EF5,present,
F000769,B88D0F1C-F431-724C-ABEE-BFAFC9CBF808,present,
F000770,74F6B3C7-ABF7-FE4B-9FAF-4F5946E3AF38,present,
F000771,5E52BA2B-6E48-E44E-9C54-6AECE9EE9021,present,
F000772,AA4DF5DD-7CAE-034D-A47D-D1F1886CB421,present,
F000773,80E8E8F6-F577-664F-A893-DE6F2F2A6A38,present,
F000774,544E8355-A409-AB49-BF21-2DDEA735F9FA,present,
F000775,79BA1711-4E54-2545-96DA-8CE8B6BF29B5,present,
F000776,39E36DC9-16C3-4642-96FA-EFCA071A045C,present,
F000777,E521949D-512F-0746-9130-A341DF418557,present,
F000778,5CAA3432-5B6C-C947-896E-0A8044A9CB33,present,
F000779,BE838FDA-D85B-2441-AC76-A1599EE2139E,present,
F000780,DC61D372-306C-304A-AE0B-4484A915AB7C,present,
F000781,D323B53F-BB40-E44D-A3AC-C764E623CC86,present,
F000782,9688E915-4893-094E-8743-25DDE59C739F,present,
F000783,B6AEC151-E771-E241-98F0-74E5D5C842B9,present,
F000784,DBB653B9-0474-B24C-AD33-77C205D1D87E,present,
F000785,61AFF4D5-18D1-3146-80AE-51674C63B4D1,present,
F000786,ECFAF9E4-C01A-F349-B3D7-F6A6BB31B455,present,
F000787,9BD9B0FD-24F3-3C40-92B3-176E0E594ACE,present,
F000788,B41D7DFE-99F1-9C4F-8164-2C745B5092B4,present,
F000789,D827DF9E-0CF8-1B4B-9F64-D6D54FCE628E,present,
F000790,0581912F-6447-C449-948F-FA6EE9E59612,present,
F000791,916E62A7-CAF3-5F46-9274-704B8E0F8C22,present,
F000792,80D16D67-61B8-4E4D-91AE-AE8FA4D3029A,present,
F000793,B06151C0-6E60-B849-BDFE-B95C5162A593,present,
F000794,E79C41F8-5C89-CD4A-8A45-F1FA5F443FF0,present,
F000795,01476BC0-1B31-5648-A95B-24D43DBE9AD6,present,
F000796,886043E2-6335-8844-91FD-C47426AB71AE,present,
F000797,4EB70FBE-A539-5741-9586-F1B48BCBC4C4,present,
F000798,B9AE5F21-C778-3D44-9538-D2DEBE8CC8A7,present,
F000807,3B4034AB-7053-1C4B-A18F-09038F7027FA,present,
F000808,88C29D26-C8E0-EB45-8FF9-42F2C647EEA7,present,
F000809,6FB81A69-C345-7A42-A33A-200729FF9D5C,present,
F000810,81570F49-329B-7D4B-B1B9-97EA746CE1FF,present,
F000811,DA41EDCD-650D-0140-A8B9-24CCDC919D42,present,
F000812,A8433A59-D84D-0A4E-998F-A3A8A7D7924C,present,
F000813,39589316-C321-324D-84FA-97BDC0FF9EF2,present,
F000814,9A6DE5B5-AA2A-7747-A9C6-4C1C1BDA96B6,present,
F000815,ACDA53C1-7212-A942-B7A0-3037BCC62340,present,
F000816,BDBE2863-B4AA-3D44-AE1B-1ABC46AC333D,present,
F000817,67DC1C19-4EDF-FD44-AFB6-AB3D8F9A659B,present,
F000818,4E21C0D2-58E3-D64B-8DB9-CECF5A6E74C9,present,
F000819,124CB53A-E2CB-BE43-9259-C90BC313C70B,present,
F000820,6A8FFC6D-D029-8240-8D4A-7D5AA13386D5,present,
F000821,8AD916A1-D582-CA45-9F60-717A3B74DEF1,present,
F000822,4C9DB96F-252A-FE47-B2AB-EE29A7E7870F,present,
F000823,299FE31C-D951-1945-B2E8-D93D1F52B7B7,present,
F000824,B302E1E0-4EA9-F145-B502-44A4AC0B83FA,present,
F000825,94DCA996-F248-4E46-AD95-38D0A4E97E68,present,
F000826,AD3B3EF2-405D-2743-893F-B6AB158C71B5,present,
F000827,6CA31F8A-888D-AA4F-9557-278C1A49308F,present,
F000828,78B0A5E9-A5A6-EA4C-AF32-CD8AE4569021,present,
F000829,A296445D-ECBA-8C42-AE51-6F6072FED45A,present,
F000830,A2AC37D3-825C-F844-B396-014AE5AA989E,present,
F000831,85547213-DA16-7042-BA1D-B3F91D5C6DCB,present,
